id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
937609398788218880,qme,"Gunters Mountain, Alabama ","Retired disabled Cop, 5 yrs SWAT, 2 sons USMC, 1 son Army. Czechoslovakian 🩸, Married 36 yrs to 1 woman. God, 40 acres, guns, bible, 4X4, Wolf-Hybrid, NRA.",@RealMAGASteve @tomarmstrongusa  https://t.co/m8lvMIVc5l,BamaReb56,BamaReb,3324,3324,0,161040,2638,8356,169584,False,1,False,4
937521918990630912,en,https://aclj.org/,#Christian #Husband #Father #Veteran #Conservative #Constitutionalist  #ProLife #ProIsrael #BackTheBlue #BuildTheWall #DefundPlannedParenthood #DrainTheSwamp,@RealMAGASteve Sounds like another fake news website. No credible links or sources to back up what they say about the Jaguars. Wish it was true though.,NEWYORKMETS2021,LGM 🇺🇸 🇮🇱 ✝️ ✡️ ⛪,15745,15745,0,46329,10230,23,23873,False,0,False,1
937538952369668096,en,,,"@RealMAGASteve That can blame only them shelves!  Why would Americans spend their hard earn $$ money on a bunch Communist anti American punks who are criminals! Wake up NFL ,  the American people are not as stupid as you played them to be. Go live with G. Soros, I'm sure he can set y'all up.",MarieFran10,Marie Fran,167,167,0,17927,191,30,22772,False,1,False,1
937505043980455936,en,"Asheville,N.C. ",Love GOD.,"@RealMAGASteve @Jali_Cat  good. Let them all fall. That money could be used for more important things than those ungrateful, smug children.",victorialancas,Victoria 😀,60,60,0,4825,80,1,2452,False,0,False,0
937520442914439168,en,"nevada,utah,oklahoma","Married, retired pilot from military and airlines. Religious conservative, member of Republican Party, NRA, hunter and traveler.",@RealMAGASteve @1deplorabledad Raghead owner been funneling 💲💲to terrorists.,HeyJuvat,Hey Hey Juvat,685,685,0,26424,317,5,61570,False,0,False,0
937547625322205184,en,,Jags 🐆 | Gators 🐊 | Braves 🪓 | Magic 💫 | Film addict 🎬,@RealMAGASteve Hate to tell all you idiots but this is false!,KyleKnows_94,Kyle Evans,197,197,0,6252,520,806,14402,False,0,False,1
937551804434472960,en,"Texas, USA",Evil prevails when people are silent Vote Republican to keep America safe strong and Great Again 🇺🇸 🇨🇱,@RealMAGASteve @JudgeJeanine @LouDobbs @marklevinshow @BreitbartNews @House_Insider @IngrahamAngle @POTUS  First of many NFL bankruptcies 🤠Patriots must continue Boycott All NFL teams until NFL Closes All franchise doors🤬 NFL Criminal Thugs need to find other work🤬,VETERAN_UP,veteran,1168,1168,0,87542,1431,6,20487,False,0,False,1
937553374421176320,en,"Virginia, USA",Retired 31 yrs Dept of Army; Proud Nana; #MAGA I ❤️ POTUS45 🇺🇸 #BackTheBlue #ProLife #VoterID  @DixieinPink on TRUTH,@RealMAGASteve Please be true,busylizzie48,🌸Dixie In Pink🌸,19212,19212,0,125639,15469,15502,219442,False,0,False,2
937642222048174080,en,Earth,"Insightful Analyst, MultiDiscipline Scientist, Problem Solver, Pub'd Author/Journalist, Health&Nutri Researcher, Inventor, PATRIOT
https://t.co/1lSGon851D","@RealMAGASteve @RodStryker WHAT WAS ONCE ""CHA-CHING!"" IS NOW ""KABOOM!"".
LET'S KEEP THIS UP, UNTIL ALL PLAYERS ARE FORCED TO HAVE AN AMERICAN FLAG AND A PICTURE OF DONALD TRUMP TATOOED ONTO THEIR FOREHEADS.",paras_sal,The.Solutionist,634,634,0,16060,692,480,27341,False,1,False,2
937652350545727488,en,Deplorable State,"🇺🇸flying, proud American. Suppor✝️ The Constitution. Not PC.  #MAGA #OneNationUnderGod #BacktheBlue  #TermLimit #BuildTheWall 
#LGB #FJB","@RealMAGASteve @Edwardlwoods I find this story worth questioning. 
Khan has lots of $$$$$",KblairTrump,1776 MAGA Karen,6978,6978,0,91953,6904,2437,60179,False,1,False,1
937508865616248832,en,,"conservative and Trump supporter. I am a non genius; genius, or a non political pundant; pundant.
tail end of the baby boomers. A veteran",@RealMAGASteve @LindaSchoenherr Love it keep up the good work America maybe they might wake up and respect America again other NFL teams wake up the same is on your heels,RumbaughRobert,Robert Rumbaugh,208,208,0,7472,415,122,18574,False,0,False,0
937514589402648576,en,"Newport, RI","America First and Always!! Patriots, Red Sox, Bruins, Celtics . Wake up America 🇺🇸🇺🇸","@RealMAGASteve Oh this can’t be, Colin K. Is SI person of the year!! What a travesty!",richholland4,Richie-Rich,3330,3330,0,111259,2672,24266,153990,False,0,False,0
937515877121122304,en,Aurora MO ,Hard working Grandmother. I have been on the Trump Train since day one. No DM's. #MAGA 🇺🇸,@RealMAGASteve @kwilli1046 I hope they all go bankrupt!,Pgunn64,❌Patriot64❌,6178,6178,0,285642,6780,105,58140,False,0,False,0
937515901791940609,en,"Clanton, AL","As For Me And My House, We Will Serve The Lord!",@RealMAGASteve Good! Now we need  a lot more to file bankruptcy. A lot of them Rich boys might end up working at McDonald's. Lol,mikehand71,Mike Hand,248,248,0,12433,911,124,9300,False,0,False,0
937516182613225472,en,,,@RealMAGASteve @kwilli1046 May the 🌊 continue!!!,JevansTN,John Evans,239,239,0,30821,169,7,14630,False,0,False,0
937516376251437057,en,,"#WalkAway  Advocate for Truth! Animal lover/protector. Fighting to get our country back! Retired LEO, Vet daughter.",@RealMAGASteve Let the consequences of disrespect for our nation roll!,Petalblush,Petalblush,1343,1343,0,17391,1618,306,25102,False,0,False,0
937519624718917632,en,"Nevada, USA","#USMC#MAGA#2A#TRUMPTRAIN #TAPS4EVA RETIRED USMC MUSTANG CAPT, VIETNAM VETERAN 65-66, NRA life member, ELK PER",@RealMAGASteve @kwilli1046 Good,oldmarine65,DonD,5991,5991,0,42728,6664,17,61974,False,0,False,0
937530530098184194,en,"Georgia, USA",Some poor https://t.co/bqf3aDhOss for a living.Gamer.,@RealMAGASteve I want the entire league to FOLD!,William71075463,William White,92,92,0,10368,196,1,5083,False,0,False,0
937653945832439808,en,East Coast,love pear 🍐 jellybeans and beach 🏖 time. old movies. all about eve. the falcon. whatever happened to baby jane.,@RealMAGASteve Players don’t realize when @NFL teams declare bankruptcy their contracts and big paychecks are null &amp; void.,051985pearjelly,PearJellyBeanLover,9302,9302,0,57668,10457,13885,149824,False,1,False,1
937680603130064896,en,"Ruskin, FL","Retired teacher, Mentor, Curmudgeon, PROUD Navy Veteran HM1(SW), USS Emory S Land (AS39) Libertarian, #codeofvets. Supporter of the 2nd Amendment #MAGAveteran","@RealMAGASteve @chowdallas 1 down, 31 to go",bmarshall1959,Bobby Marshall,279,279,0,2534,394,236,4166,False,0,False,1
937693413314580480,en,,,@RealMAGASteve @CarlaLCrocker2 Thank the poor leadership at #NFL #GODDELL,TenleyHemingway,Tenley Hemingway,1550,1550,0,59388,3880,2006,73508,False,0,False,2
937539520332947456,en,,#🚫HOOKUPS   #♥️VETS,@RealMAGASteve Its Working Fellow Patriots !,Laurarode2,Laura Rode,6511,6511,0,47519,6872,4652,58050,False,0,False,0
937539876798337025,et,,#🚫HOOKUPS   #♥️VETS,@RealMAGASteve KARMA !!,Laurarode2,Laura Rode,6511,6511,0,47519,6872,4652,58050,False,0,False,0
937541238550614016,qme,,,@RealMAGASteve  https://t.co/bcfVLLLBBn,MightyGiving,Bob Rainey,308,308,0,22751,918,543,26361,False,0,False,0
937542130779770880,en,"Missouri, USA",,@RealMAGASteve @garyintn Serves the kneeling players right of what they are doing!!!!!,rockytopblizard,Wills Nixon,400,400,0,84908,451,1137,7301,False,0,False,0
937542485559119873,en,,,"@RealMAGASteve First Down! #FireGoodell @NFL , #BoycottNFL , #CutPublicFunding @realDonaldTrump , and #CutTheCord TV viewers!",MsSwis,Trump Won,256,256,0,30701,265,4040,56962,False,0,False,0
937543273463275521,en,"SFV, SoCal, CA","Ex ProRodeo Cowboy, Biker, Patriot, Musician. I like motorcycles, classic cars, cold beer, fine cigars, old scotch, scary black rifles #2A & the US Constitution",@RealMAGASteve @big_carsonrocks @NFL It won’t be the last you unpatriotic mother fuckers! https://t.co/POBu1WxjME,CigarCowboy,Cowboy Biker Patriot 🇺🇸,1258,1258,0,20343,1837,5268,13700,False,0,False,0
937547495147794432,en,In The USA ,I'm an American/American. I believe this Country belongs to the CITIZENS of the USA. I'm not a Radical thinker. My family just since the 40's gave 37yrs Service,"@RealMAGASteve CONTINUE THE BOYCOTTING ! UNTIL GOODELL IS FIRED AND KNEELERS are FIRED and NOT REHIRED ANYWHERE. BOYCOTT All NFL SPONSORS AND ADVERTISERS AND THEIR PRODUCTS. MAKE KAEPERNICK PAY FOR THE DESTRUCTION OF THE NFL. KEEP BOYCOTTING. BOYCOTT THE SUPERBOWL!!!  ""FAN POWER""",SHELDOG3,SHELDOG,67,67,0,104,47,3,12866,False,0,False,0
937559150745100288,en,"Tucson, AZ","Christian Conservative - Pro Life, Animal Rights Issues",@RealMAGASteve @GloriaBudde Yay yay yay - glad to hear it!!!!!!,Liberated30,Barbara Vorel,57,57,0,7206,42,27,1586,False,0,False,0
937561292159807489,en,United States,"A Native American (Comanche) conservative , GOD, country and family. Viet-vet, Constitutionalist, MAGA 3%, 🇺🇸 ✝️ ⚔️",@RealMAGASteve One down more to go,ConspicuosC,Conspicuos Conservative,1296,1296,0,1382,1614,251,6900,False,0,False,1
937567876642492417,en,,Conservative# MAGA# Trump supporter# Jimmy Kimmel sucks,@RealMAGASteve @ForHisGlory52 Good for their azzes!,lakecomo77,lakecomo77,858,858,0,98734,1635,5501,42266,False,0,False,0
937569455542063104,qme,Land of total corruption,MAGA!🇺🇸 The only one that can help us now is #45‼️,@RealMAGASteve  https://t.co/0R608W1psx,YourAuntieMame,Auntie Mame,20609,20609,0,47657,22570,29581,174093,False,0,False,0
937582107014193152,en,"Jacksonville, Fla","Conservative, patriot & political critic -----I  block all Twitter follower sellers---",@RealMAGASteve Ahhh....that felt good,Gray1776,Michael Parsons,433,433,0,511,370,63,9510,False,0,False,0
937583314675712000,en,,"Mocking anti-human globalists, cultural Marxists & dhimmitude. Gender: Mother of all Bombs Age: information age Race: Neanderthal - 'thals got balls",@RealMAGASteve I bet the @NFL is glad they are handing over $89 MILLION to help the thugs bash the cops now. 🤣🤣🤣,azo2zbra,Infidel POWer,608,608,0,44540,526,1189,26583,False,0,False,0
937704030490546176,en,"Jacksonville Beach, FL","45 single mom to two AMAZING!! children. My son  is 19 & my 
daughter will be 16 on Tuesday!
#MAGA 
#TrumpLandslide2020","@RealMAGASteve My hometown no doubt. When I saw them kneeling in the UK for our anthem &amp; then stand for theirs, that was it. They deserve what they are getting. Maybe this will be a warning sign for the other teams.....",sberghuis43,StephPaige40,2149,2149,0,28105,2810,428,76047,False,0,False,4
937593325707816960,en,,,@RealMAGASteve FINALLY there are logical consequences to bad behavior,waltjesseskylar,Breakbadname,1372,1372,0,167223,1763,1,181442,False,0,False,0
937620224190410752,qme,Bergen-Norway,"Hallo alle sammen!
Jeg er 83 år, gift og har 3 barn og 7 barnebarn.+ 4 oldeb
Jeg liker musikk, folk, land og data fra mange steder.

Hello there.
I am 83 Year",@RealMAGASteve https://t.co/j6n0AE4WCY,teeivinn,Tore Eivinn Markhus,596,596,0,5378,5021,3268,18807,False,0,False,0
937622068778209280,qme,"Schodack Center, NY","pro-gun , pro-life ,truck driver , biker ; MAGA ; NRA member ; Patriot ;",@RealMAGASteve ❤️❤️❤️,denny_roberts50,Denny Roberts ⭐️⭐️⭐️,1094,1094,0,28881,1157,8,14908,False,0,False,0
937706940242808833,en,North america ,I am fighting the good fight to reverse the socialist snowflake DNC left! Our nation belongs to God not Karl Marx or George (Hitler Youth) Soros!,@RealMAGASteve One down! Let’s get another one quickly,KevinMounce3,Deplorablerazorback,1025,1025,0,86687,1109,2965,42301,False,0,False,1
937726243583098880,en,Southern California,"We are all ignorant; only on different subjects. . . . Will Rogers

Husband, Father, Catholic.
Retired executive.","@RealMAGASteve @LJSpagnoli If true, this ""just desserts"" writ large.",WRogersM,Bill Moody,4051,4051,0,98004,3663,1272,77604,False,0,False,2
937740325526925313,en,"Rockwall, TX","Christian, Conservative, Grandfather. Member NRA, Tea Party, Heritage Foundation, COS. Truth Seeker, World Traveler. Fighting lies and liberalism. TRUMP 2020",@RealMAGASteve @JimSamuelson1 NFL-RIP,Wtc61,OldGuyWithOpinions,267,267,0,11611,746,432,11789,False,1,False,1
937630212942163968,en,,,@RealMAGASteve @gregory_cerge This is good !,JanetShirah,Janet Shirah,494,494,0,26163,1152,0,47977,False,0,False,0
